CODIGO,DESCRIPCION,fecha,VENTAS,TOTAL_VENDIDO,PRECIO_PROMEDIO,FRECUENCIA,ANIO,MES,target,lag_1,lag_2,lag_3,lag_6,mean_3,mean_6,growth_ratio,VENTAS_LOG,TOTAL_LOG,PRECIO_LOG,mes_sin,mes_cos,cluster,target_class,prob,decision,pred_sales,error_stock
1,ANILLO COMPRESOR NISSAN HINO ESTANDAR AO3910 ST(Cummis 6BT),2025-06-01,14.0,14.0,1.0,1,2025,6,179400.0,627400.0,180000.0,2972335.4,642000.24,1259911.8,1395706.2733333332,12814.285714285714,2.70805020110221,2.70805020110221,0.6931471805599453,1.2246467991473532e-16,-1.0,0,1,0.9092202997577461,Reforzar stock próximo mes,,
1001,BANDA 9107XX MEDIO JUEGO INCOLBEST (A/C MARCA AGRALE Todos- TIPO Buseta Agrale UBIC Del) / (A/C MARCA AGRALE 1993-1999 TIPO INTERNATIONAL - AGRALE CARGA UBIC Tras) // (A/C MARCA AGRALE 1993-1999 TIPO INTERNATIONAL - AGRALE CARGA UBIC Del) // (A/C MARCA A,2025-08-01,1.0,159000.0,159000.0,1,2025,8,456331.68,636167.27,318000.0,155000.0,139787.5,369722.42333333334,310714.4083333334,2.870010566037736,0.6931471805599453,11.976665770490767,11.976665770490767,-0.8660254037844385,-0.5000000000000004,0,1,0.8831003250915654,Reforzar stock próximo mes,,
1001,BANDA 9107XX MEDIO JUEGO INCOLBEST (A/C MARCA AGRALE Todos- TIPO Buseta Agrale UBIC Del) / (A/C MARCA AGRALE 1993-1999 TIPO INTERNATIONAL - AGRALE CARGA UBIC Tras) // (A/C MARCA AGRALE 1993-1999 TIPO INTERNATIONAL - AGRALE CARGA UBIC Del) // (A/C MARCA A,2025-10-01,6.0,456331.68,76055.28,1,2025,10,476000.0,159000.0,636167.27,318000.0,456331.68,371055.75666666665,313916.4916666667,1.04310093044603,1.9459101490553132,13.03097738389948,11.239228871529933,-0.8660254037844386,0.5000000000000001,0,0,0.6604175659192816,Reforzar stock próximo mes,,
1001,BANDA 9107XX MEDIO JUEGO INCOLBEST (A/C MARCA AGRALE Todos- TIPO Buseta Agrale UBIC Del) / (A/C MARCA AGRALE 1993-1999 TIPO INTERNATIONAL - AGRALE CARGA UBIC Tras) // (A/C MARCA AGRALE 1993-1999 TIPO INTERNATIONAL - AGRALE CARGA UBIC Del) // (A/C MARCA A,2026-01-01,3.0,476000.0,158666.67,3,2026,1,84580.41,456331.68,159000.0,636167.27,159000.0,417166.31666666665,313916.4916666667,0.17768993697478994,1.3862943611198906,13.073175234051686,11.974567168054866,0.49999999999999994,0.8660254037844387,0,0,0.7273341507531359,Reforzar stock próximo mes,,
1002,BANDA 9107X MEDIO JUEGO INCOLBEST (A/C MARCA AGRALE Todos- TIPO Buseta Agrale UBIC Del) / (A/C MARCA AGRALE 1993-1999 TIPO INTERNATIONAL - AGRALE CARGA UBIC Tras) // (A/C MARCA AGRALE 1993-1999 TIPO INTERNATIONAL - AGRALE CARGA UBIC Del) // (A/C MARCA AG,2025-10-01,4.0,438000.0,109500.0,4,2025,10,324000.0,319000.0,912000.0,1254004.0,802327.6,828334.6666666666,709250.9966666667,0.7397260273972602,1.6094379124341003,12.989976472461,11.603688960617083,-0.8660254037844386,0.5000000000000001,0,0,0.8285511510752124,Reforzar stock próximo mes,678170.0843930059,354170.08439300593
1002,BANDA 9107X MEDIO JUEGO INCOLBEST (A/C MARCA AGRALE Todos- TIPO Buseta Agrale UBIC Del) / (A/C MARCA AGRALE 1993-1999 TIPO INTERNATIONAL - AGRALE CARGA UBIC Tras) // (A/C MARCA AGRALE 1993-1999 TIPO INTERNATIONAL - AGRALE CARGA UBIC Del) // (A/C MARCA AG,2025-11-01,3.0,324000.0,108000.0,3,2025,11,394174.38,438000.0,319000.0,912000.0,228000.0,556333.3333333334,648529.73,1.2165875925925926,1.3862943611198906,12.688501881189456,11.58989576532275,-0.5000000000000004,0.8660254037844384,0,1,0.8080769555679204,Reforzar stock próximo mes,490680.12098973145,96505.74098973145
1002,BANDA 9107X MEDIO JUEGO INCOLBEST (A/C MARCA AGRALE Todos- TIPO Buseta Agrale UBIC Del) / (A/C MARCA AGRALE 1993-1999 TIPO INTERNATIONAL - AGRALE CARGA UBIC Tras) // (A/C MARCA AGRALE 1993-1999 TIPO INTERNATIONAL - AGRALE CARGA UBIC Del) // (A/C MARCA AG,2025-12-01,5.0,394174.38,90521.8,2,2025,12,684000.0,324000.0,438000.0,319000.0,740174.38,360333.3333333333,664529.73,1.7352725968643623,1.791759469228055,12.884551216144033,11.413357031659709,-2.4492935982947064e-16,1.0,0,1,0.750051913618636,Reforzar stock próximo mes,526282.5134321763,157717.48656782368
1002,BANDA 9107X MEDIO JUEGO INCOLBEST (A/C MARCA AGRALE Todos- TIPO Buseta Agrale UBIC Del) / (A/C MARCA AGRALE 1993-1999 TIPO INTERNATIONAL - AGRALE CARGA UBIC Tras) // (A/C MARCA AGRALE 1993-1999 TIPO INTERNATIONAL - AGRALE CARGA UBIC Del) // (A/C MARCA AG,2026-01-01,6.0,684000.0,114000.0,6,2026,1,1081428.92,394174.38,324000.0,438000.0,1254004.0,385391.45999999996,606863.0633333334,1.581036432748538,1.9459101490553132,13.435714658591923,11.643962499267984,0.49999999999999994,0.8660254037844387,0,1,0.7027955549063573,Reforzar stock próximo mes,739573.6720321258,341855.24796787417
1003,BANDA 9107E MEDIO JUEGO INCOLBEST (A/C MARCA AGRALE Todos- TIPO Buseta Agrale UBIC Del) / (A/C MARCA AGRALE 1993-1999 TIPO INTERNATIONAL - AGRALE CARGA UBIC Tras) // (A/C MARCA AGRALE 1993-1999 TIPO INTERNATIONAL - AGRALE CARGA UBIC Del) // (A/C MARCA AG,2025-12-01,3.0,3.0,1.0,2,2025,12,1326000.0,398444.13,1080000.0,216000.0,458172.49,564814.71,391133.4466666666,442000.0,1.3862943611198906,1.3862943611198906,0.6931471805599453,-2.4492935982947064e-16,1.0,0,1,0.8693564226333126,Reforzar stock próximo mes,,
1003,BANDA 9107E MEDIO JUEGO INCOLBEST (A/C MARCA AGRALE Todos- TIPO Buseta Agrale UBIC Del) / (A/C MARCA AGRALE 1993-1999 TIPO INTERNATIONAL - AGRALE CARGA UBIC Tras) // (A/C MARCA AGRALE 1993-1999 TIPO INTERNATIONAL - AGRALE CARGA UBIC Del) // (A/C MARCA AG,2026-01-01,12.0,1326000.0,110500.0,12,2026,1,171500.0,3.0,398444.13,1080000.0,86184.06,492815.70999999996,314771.865,0.12933634992458523,2.5649493574615367,14.097678203875473,11.612779849672751,0.49999999999999994,0.8660254037844387,2,0,0.2437363357324204,Mantener stock,,
1003,BANDA 9107E MEDIO JUEGO INCOLBEST (A/C MARCA AGRALE Todos- TIPO Buseta Agrale UBIC Del) / (A/C MARCA AGRALE 1993-1999 TIPO INTERNATIONAL - AGRALE CARGA UBIC Tras) // (A/C MARCA AGRALE 1993-1999 TIPO INTERNATIONAL - AGRALE CARGA UBIC Del) // (A/C MARCA AG,2026-02-01,1.5,171500.0,114500.0,3,2026,2,220000.0,1326000.0,3.0,398444.13,108000.0,574815.71,521407.855,1.282798833819242,0.9162907318741551,12.052344376474922,11.648338835562747,0.8660254037844386,0.5000000000000001,0,1,0.7353985025827269,Reforzar stock próximo mes,,
1004,BANDA 9124XX MEDIO JUEGO INCOLBEST (PAREJO MARCA ADAPTACIÃƒÆ’Ã¢â‚¬Å“N - TIPO Busetas en 8 segmentos UBIC Del) / (PAREJO MARCA ADAPTACIÃƒÆ’Ã¢â‚¬Å“N - TIPO Busetas en 8 segmentos UBIC Tras),2025-11-01,5.0,626000.0,127000.0,7,2025,11,3140368.38,3333500.08,4767875.0600000005,695000.0,3446502.08,2932125.046666667,2908474.608333333,5.016562907348242,1.791759469228055,13.347107247525049,11.751950239425476,-0.5000000000000004,0.8660254037844384,0,1,0.7803707163013182,Reforzar stock próximo mes,2404044.5137348096,736323.8662651903
1004,BANDA 9124XX MEDIO JUEGO INCOLBEST (PAREJO MARCA ADAPTACIÃƒÆ’Ã¢â‚¬Å“N - TIPO Busetas en 8 segmentos UBIC Del) / (PAREJO MARCA ADAPTACIÃƒÆ’Ã¢â‚¬Å“N - TIPO Busetas en 8 segmentos UBIC Tras),2025-12-01,32.5,3140368.38,100760.83285714286,16,2025,12,1886479.52,626000.0,3333500.08,4767875.0600000005,2870012.7800000003,2909125.046666667,2438390.9283333337,0.6007191805949849,3.5115454388310208,14.959850987908428,11.520514920626063,-2.4492935982947064e-16,1.0,2,0,0.5244834005548562,Mantener stock,2210734.9809955535,324255.4609955535
1004,BANDA 9124XX MEDIO JUEGO INCOLBEST (PAREJO MARCA ADAPTACIÃƒÆ’Ã¢â‚¬Å“N - TIPO Busetas en 8 segmentos UBIC Del) / (PAREJO MARCA ADAPTACIÃƒÆ’Ã¢â‚¬Å“N - TIPO Busetas en 8 segmentos UBIC Tras),2026-01-01,27.0,1886479.52,93023.626,8,2026,1,3899550.0,3140368.38,626000.0,3333500.08,2337957.65,2366622.82,2483450.1950000003,2.0671043383497745,3.332204510175204,14.45022349233266,11.440619532782124,0.49999999999999994,0.8660254037844387,2,1,0.49813905255097024,Mantener stock,2137196.9577794718,1762353.0422205282
1004,BANDA 9124XX MEDIO JUEGO INCOLBEST (PAREJO MARCA ADAPTACIÃƒÆ’Ã¢â‚¬Å“N - TIPO Busetas en 8 segmentos UBIC Del) / (PAREJO MARCA ADAPTACIÃƒÆ’Ã¢â‚¬Å“N - TIPO Busetas en 8 segmentos UBIC Tras),2026-02-01,30.0,3899550.0,129924.305,30,2026,2,5634979.08,1886479.52,3140368.38,626000.0,695000.0,1884282.6333333335,2408203.8400000003,1.4450331653652344,3.4339872044851463,15.176371976266987,11.774714987382065,0.8660254037844386,0.5000000000000001,2,1,0.2847787088130709,Mantener stock,2705568.0776573108,2929411.0023426893
1005,BANDA 9124X MEDIO JUEGO INCOLBEST (PAREJO MARCA ADAPTACIÃƒÆ’Ã¢â‚¬Å“N - TIPO Busetas en 8 segmentos UBIC Del) / (PAREJO MARCA ADAPTACIÃƒÆ’Ã¢â‚¬Å“N - TIPO Busetas en 8 segmentos UBIC Tras),2025-11-01,30.0,3548000.0,117642.85666666667,26,2025,11,3705715.1,1431406.2,923554.65,1467686.8,1080000.0,1274215.8833333335,1203320.3566666667,1.0444518320180383,3.4339872044851463,15.081894904260496,11.675417175764245,-0.5000000000000004,0.8660254037844384,2,0,0.18463088805103425,Mantener stock,1243953.4840086808,2461761.6159913195
1005,BANDA 9124X MEDIO JUEGO INCOLBEST (PAREJO MARCA ADAPTACIÃƒÆ’Ã¢â‚¬Å“N - TIPO Busetas en 8 segmentos UBIC Del) / (PAREJO MARCA ADAPTACIÃƒÆ’Ã¢â‚¬Å“N - TIPO Busetas en 8 segmentos UBIC Tras),2025-12-01,45.0,3705715.1,86318.688,20,2025,12,1835114.3,3548000.0,1431406.2,923554.65,637274.49,1967653.616666667,1614653.6900000002,0.49521192279460446,3.828641396489095,15.125387077388503,11.365812985467652,-2.4492935982947064e-16,1.0,2,0,0.2977383792286221,Mantener stock,945841.484015492,889272.815984508
1005,BANDA 9124X MEDIO JUEGO INCOLBEST (PAREJO MARCA ADAPTACIÃƒÆ’Ã¢â‚¬Å“N - TIPO Busetas en 8 segmentos UBIC Del) / (PAREJO MARCA ADAPTACIÃƒÆ’Ã¢â‚¬Å“N - TIPO Busetas en 8 segmentos UBIC Tras),2026-01-01,25.0,1835114.3,100981.505,10,2026,1,3841502.7199999997,3705715.1,3548000.0,1431406.2,1680000.0,2895040.4333333336,2126060.4583333335,2.0933315815805043,3.258096538021482,14.422617871284315,11.522702562997674,0.49999999999999994,0.8660254037844387,2,1,0.5741366365458124,Mantener stock,1824739.0549455488,2016763.665054451
1005,BANDA 9124X MEDIO JUEGO INCOLBEST (PAREJO MARCA ADAPTACIÃƒÆ’Ã¢â‚¬Å“N - TIPO Busetas en 8 segmentos UBIC Del) / (PAREJO MARCA ADAPTACIÃƒÆ’Ã¢â‚¬Å“N - TIPO Busetas en 8 segmentos UBIC Tras),2026-02-01,33.5,3841502.7199999997,107081.80428571429,30,2026,2,3441733.02,1835114.3,3705715.1,3548000.0,1467686.8,3029609.8000000003,2151912.841666667,0.8959340317738992,3.5409593240373143,15.161374441661087,11.58135768598874,0.8660254037844386,0.5000000000000001,2,0,0.5108321848078652,Mantener stock,2835052.237418964,606680.782581036
1006,BANDA 9124E MEDIO JUEGO INCOLBEST (PAREJO MARCA ADAPTACIÃƒÆ’Ã¢â‚¬Å“N - TIPO Busetas en 8 segmentos UBIC Del) / (PAREJO MARCA ADAPTACIÃƒÆ’Ã¢â‚¬Å“N - TIPO Busetas en 8 segmentos UBIC Tras),2025-11-01,12.5,1387500.0,111000.0,9,2025,11,718904.88,866807.76,1100000.0,444000.0,746855.8200000001,803602.5866666666,1370401.8766666667,0.5181296432432433,2.6026896854443837,14.143014845323188,11.6172944892629,-0.5000000000000004,0.8660254037844384,2,0,0.5567294224916053,Mantener stock,852026.8243015686,133121.94430156855
1006,BANDA 9124E MEDIO JUEGO INCOLBEST (PAREJO MARCA ADAPTACIÃƒÆ’Ã¢â‚¬Å“N - TIPO Busetas en 8 segmentos UBIC Del) / (PAREJO MARCA ADAPTACIÃƒÆ’Ã¢â‚¬Å“N - TIPO Busetas en 8 segmentos UBIC Tras),2025-12-01,9.0,718904.88,72494.2425,6,2025,12,932716.64,1387500.0,866807.76,1100000.0,3823943.9299999997,1118102.5866666667,1477175.9066666665,1.2974131431685372,2.302585092994046,13.485485724101123,11.19127621799998,-2.4492935982947064e-16,1.0,0,1,0.6911880747564418,Reforzar stock próximo mes,830861.3677364304,101855.27226356964
1006,BANDA 9124E MEDIO JUEGO INCOLBEST (PAREJO MARCA ADAPTACIÃƒÆ’Ã¢â‚¬Å“N - TIPO Busetas en 8 segmentos UBIC Del) / (PAREJO MARCA ADAPTACIÃƒÆ’Ã¢â‚¬Å“N - TIPO Busetas en 8 segmentos UBIC Tras),2026-01-01,18.0,932716.64,38991.49,5,2026,1,951448.8200000001,718904.88,1387500.0,866807.76,1240803.75,991070.88,959669.3983333334,1.0200834628617754,2.9444389791664403,13.745857797369817,10.571124342466373,0.49999999999999994,0.8660254037844387,0,0,0.6951470995217319,Reforzar stock próximo mes,838625.7747248509,112823.04527514917
1006,BANDA 9124E MEDIO JUEGO INCOLBEST (PAREJO MARCA ADAPTACIÃƒÆ’Ã¢â‚¬Å“N - TIPO Busetas en 8 segmentos UBIC Del) / (PAREJO MARCA ADAPTACIÃƒÆ’Ã¢â‚¬Å“N - TIPO Busetas en 8 segmentos UBIC Tras),2026-02-01,11.0,951448.8200000001,88244.17199999999,8,2026,2,1142749.71,932716.64,718904.88,1387500.0,444000.0,1013040.5066666665,908321.5466666667,1.2010627224278863,2.4849066497880004,13.765742226545207,11.387874265083697,0.8660254037844386,0.5000000000000001,0,1,0.6715927622520464,Reforzar stock próximo mes,868319.7982601874,274429.9117398126
1007,SEPARADOR RING,2026-02-01,8.0,68000.0,8500.0,8,2026,2,51000.0,564940.0,26000.0,165100.0,29000.0,252013.33333333334,143893.33333333334,0.75,2.1972245773362196,11.127277689932466,9.04793908261736,0.8660254037844386,0.5000000000000001,0,0,0.6982773470367211,Reforzar stock próximo mes,,
1009,BANDA 9131E MEDIO JUEGO INCOLBEST (PAREJO MARCA CHEVROLET 2009-2012 TIPO CYZ 14.3 LTS MT UBIC Del) / (PAREJO MARCA CHEVROLET 2001-2012 TIPO LV 150 UBIC Del) // (PAREJO MARCA CHEVROLET   2007- TIPO LV 150 UBIC Del) //  //  //  //  //,2025-11-01,5.0,985000.0,197000.0,4,2025,11,788018.0,380000.0,1126239.13,394000.0,197000.0,633413.0433333333,600453.8916666666,0.8000182741116751,1.791759469228055,13.800397935382136,12.190964083849375,-0.5000000000000004,0.8660254037844384,2,0,0.576348220117387,Mantener stock,773174.190721658,14843.809278342058
1009,BANDA 9131E MEDIO JUEGO INCOLBEST (PAREJO MARCA CHEVROLET 2009-2012 TIPO CYZ 14.3 LTS MT UBIC Del) / (PAREJO MARCA CHEVROLET 2001-2012 TIPO LV 150 UBIC Del) // (PAREJO MARCA CHEVROLET   2007- TIPO LV 150 UBIC Del) //  //  //  //  //,2025-12-01,22.0,788018.0,98500.5,4,2025,12,190003.0,985000.0,380000.0,1126239.13,790000.0,830413.0433333333,731787.225,0.24111505067143135,3.1354942159291497,13.577277480224462,11.497827055470625,-2.4492935982947064e-16,1.0,0,0,0.5626334720239324,Mantener stock,652437.1128395824,462434.1128395824
1009,BANDA 9131E MEDIO JUEGO INCOLBEST (PAREJO MARCA CHEVROLET 2009-2012 TIPO CYZ 14.3 LTS MT UBIC Del) / (PAREJO MARCA CHEVROLET 2001-2012 TIPO LV 150 UBIC Del) // (PAREJO MARCA CHEVROLET   2007- TIPO LV 150 UBIC Del) //  //  //  //  //,2026-01-01,4.0,190003.0,95000.5,2,2026,1,188000.0,788018.0,985000.0,380000.0,715484.22,717672.6666666666,731456.8916666666,0.9894580611885075,1.6094379124341003,12.1548004035526,11.46164795993171,0.49999999999999994,0.8660254037844387,0,0,0.8221649228114497,Reforzar stock próximo mes,440317.05623218237,252317.05623218237
1009,BANDA 9131E MEDIO JUEGO INCOLBEST (PAREJO MARCA CHEVROLET 2009-2012 TIPO CYZ 14.3 LTS MT UBIC Del) / (PAREJO MARCA CHEVROLET 2001-2012 TIPO LV 150 UBIC Del) // (PAREJO MARCA CHEVROLET   2007- TIPO LV 150 UBIC Del) //  //  //  //  //,2026-02-01,1.0,188000.0,188000.0,1,2026,2,1464001.0,190003.0,788018.0,985000.0,394000.0,654340.3333333334,643876.6883333334,7.787239361702127,0.6931471805599453,12.144202560946876,12.144202560946876,0.8660254037844386,0.5000000000000001,0,1,0.9245997824508928,Reforzar stock próximo mes,688712.9476243344,775288.0523756656
1010,TUERCA ALTA 3/8 RF.,2025-10-01,94.0,37800.0,433.3333333333333,25,2025,10,1200.0,12000.0,1200.0,4950.0,1050.0,6050.0,4214.125,0.031746031746031744,4.553876891600541,10.540090836284206,6.073812288456735,-0.8660254037844386,0.5000000000000001,0,0,0.32878784438389513,Mantener stock,,
1010,TUERCA ALTA 3/8 RF.,2025-12-01,3.0,1200.0,400.0,1,2025,12,1600.0,37800.0,12000.0,1200.0,2884.75,17000.0,10339.125,1.3333333333333333,1.3862943611198906,7.0909098220799835,5.993961427306569,-2.4492935982947064e-16,1.0,0,1,0.8672019909782329,Reforzar stock próximo mes,,
1011,BANDA 9132X MEDIO JUEGO INCOLBEST (PAREJO MARCA CHEVROLET - TIPO LV 150 UBIC Tras) / (PAREJO MARCA CHEVROLET 2009-2012 TIPO CYZ 14.3 LTS MT UBIC Tras) // (PAREJO MARCA CHEVROLET 2001-2012 TIPO LV 150 UBIC Tras) // (PAREJO MARCA CHEVROLET   2007- TIPO LV,2026-01-01,4.0,940000.0,235000.0,2,2026,1,244000.0,2.0,985594.89,940000.0,205000.0,641865.63,902456.2733333333,0.25957446808510637,1.6094379124341003,13.753636218075409,12.367345048436391,0.49999999999999994,0.8660254037844387,2,0,0.4938404262910381,Mantener stock,,
1011,BANDA 9132X MEDIO JUEGO INCOLBEST (PAREJO MARCA CHEVROLET - TIPO LV 150 UBIC Tras) / (PAREJO MARCA CHEVROLET 2009-2012 TIPO CYZ 14.3 LTS MT UBIC Tras) // (PAREJO MARCA CHEVROLET 2001-2012 TIPO LV 150 UBIC Tras) // (PAREJO MARCA CHEVROLET   2007- TIPO LV,2026-02-01,1.0,244000.0,244000.0,1,2026,2,235000.0,940000.0,2.0,985594.89,1604677.93,641865.63,1024956.2733333333,0.9631147540983607,0.6931471805599453,12.404927602627597,12.404927602627597,0.8660254037844386,0.5000000000000001,0,0,0.8035613197441878,Reforzar stock próximo mes,,
1012,BANDA 9132E MEDIO JUEGO INCOLBEST (PAREJO MARCA CHEVROLET - TIPO LV 150 UBIC Tras) / (PAREJO MARCA CHEVROLET 2009-2012 TIPO CYZ 14.3 LTS MT UBIC Tras) // (PAREJO MARCA CHEVROLET 2001-2012 TIPO LV 150 UBIC Tras) // (PAREJO MARCA CHEVROLET   2007- TIPO LV,2025-11-01,8.0,1872000.0,234000.0,7,2025,11,5735955.37,1114000.0,4825381.61,3553731.4299999997,468000.0,3164371.013333333,2078518.8399999999,3.0640787232905984,2.1972245773362196,14.442518470207565,12.36308066783498,-0.5000000000000004,0.8660254037844384,2,1,0.6378595798947351,Reforzar stock próximo mes,2610988.653714435,3124966.716285565
1012,BANDA 9132E MEDIO JUEGO INCOLBEST (PAREJO MARCA CHEVROLET - TIPO LV 150 UBIC Tras) / (PAREJO MARCA CHEVROLET 2009-2012 TIPO CYZ 14.3 LTS MT UBIC Tras) // (PAREJO MARCA CHEVROLET 2001-2012 TIPO LV 150 UBIC Tras) // (PAREJO MARCA CHEVROLET   2007- TIPO LV,2025-12-01,41.0,5735955.37,182371.546,10,2025,12,6386577.35,1872000.0,1114000.0,4825381.61,1170000.0,2603793.87,2312518.84,1.1134287033338615,3.7376696182833684,15.56226505488678,12.113806829942918,-2.4492935982947064e-16,1.0,2,1,0.3510663902728413,Mantener stock,3339112.568523453,3047464.7814765465
1012,BANDA 9132E MEDIO JUEGO INCOLBEST (PAREJO MARCA CHEVROLET - TIPO LV 150 UBIC Tras) / (PAREJO MARCA CHEVROLET 2009-2012 TIPO CYZ 14.3 LTS MT UBIC Tras) // (PAREJO MARCA CHEVROLET 2001-2012 TIPO LV 150 UBIC Tras) // (PAREJO MARCA CHEVROLET   2007- TIPO LV,2026-01-01,33.0,6386577.35,187609.705,8,2026,1,4609867.43,5735955.37,1872000.0,1114000.0,1340000.0,2907318.456666667,3073511.401666667,0.7218056209716148,3.5263605246161616,15.669709213455167,12.142124376826022,0.49999999999999994,0.8660254037844387,2,0,0.3683797565585525,Mantener stock,3620099.868649649,989767.5613503507
1012,BANDA 9132E MEDIO JUEGO INCOLBEST (PAREJO MARCA CHEVROLET - TIPO LV 150 UBIC Tras) / (PAREJO MARCA CHEVROLET 2009-2012 TIPO CYZ 14.3 LTS MT UBIC Tras) // (PAREJO MARCA CHEVROLET 2001-2012 TIPO LV 150 UBIC Tras) // (PAREJO MARCA CHEVROLET   2007- TIPO LV,2026-02-01,19.5,4609867.43,187873.53166666665,12,2026,2,1687268.33,6386577.35,5735955.37,1872000.0,3553731.4299999997,4664844.239999999,3914607.6266666665,0.3660123323763348,3.0204248861443626,15.343709874435403,12.143529634259975,0.8660254037844386,0.5000000000000001,2,0,0.569681461291724,Mantener stock,2044683.4603992864,357415.1303992863
1013,BANDA 9133XX MEDIO JUEGO INCOLBEST (A/C MARCA AGRALE 2002-2003 TIPO Buseta y buseton UBIC Del) / (A/C MARCA AGRALE 1992-2012 TIPO TOTAL PASAJEROS AGRALE UBIC Del) // (A/C MARCA AGRALE 1992-2012 TIPO TOTAL PASAJEROS AGRALE UBIC Tras) // (A/C MARCA AGRALE,2025-11-01,8.5,1030000.0,121333.33333333333,8,2025,11,5051498.5,1956447.0,4575558.75,2172335.25,2864111.75,2901447.0,2860239.996666666,4.904367475728155,2.2512917986064953,13.845070331079134,11.706305099675047,-0.5000000000000004,0.8660254037844384,0,1,0.7600071868821936,Reforzar stock próximo mes,2682799.799416588,2368698.700583412
1013,BANDA 9133XX MEDIO JUEGO INCOLBEST (A/C MARCA AGRALE 2002-2003 TIPO Buseta y buseton UBIC Del) / (A/C MARCA AGRALE 1992-2012 TIPO TOTAL PASAJEROS AGRALE UBIC Del) // (A/C MARCA AGRALE 1992-2012 TIPO TOTAL PASAJEROS AGRALE UBIC Tras) // (A/C MARCA AGRALE,2025-12-01,61.0,5051498.5,107872.85444444444,38,2025,12,4727589.0,1030000.0,1956447.0,4575558.75,2220456.0,2520668.5833333335,2554554.7049999996,0.9358785318851426,4.127134385045092,15.435195687869419,11.588717809042619,-2.4492935982947064e-16,1.0,2,0,0.48090268719059265,Mantener stock,3280906.4581873757,1446682.5418126243
1013,BANDA 9133XX MEDIO JUEGO INCOLBEST (A/C MARCA AGRALE 2002-2003 TIPO Buseta y buseton UBIC Del) / (A/C MARCA AGRALE 1992-2012 TIPO TOTAL PASAJEROS AGRALE UBIC Del) // (A/C MARCA AGRALE 1992-2012 TIPO TOTAL PASAJEROS AGRALE UBIC Tras) // (A/C MARCA AGRALE,2026-01-01,41.5,4727589.0,123666.37777777777,29,2026,1,3575765.76,5051498.5,1030000.0,1956447.0,3372531.23,2679315.166666667,3026395.1216666666,0.756361384206622,3.7495040759303713,15.368926116879809,11.725350803129547,0.49999999999999994,0.8660254037844387,2,0,0.4964459569295874,Mantener stock,3528424.912424989,47340.84757501073
1013,BANDA 9133XX MEDIO JUEGO INCOLBEST (A/C MARCA AGRALE 2002-2003 TIPO Buseta y buseton UBIC Del) / (A/C MARCA AGRALE 1992-2012 TIPO TOTAL PASAJEROS AGRALE UBIC Del) // (A/C MARCA AGRALE 1992-2012 TIPO TOTAL PASAJEROS AGRALE UBIC Tras) // (A/C MARCA AGRALE,2026-02-01,35.5,3575765.76,99525.33166666667,16,2026,2,755000.0,4727589.0,5051498.5,1030000.0,2172335.25,3603029.1666666665,3252238.0833333335,0.21114358452831095,3.597312260588446,15.089690189434736,11.508177528001728,0.8660254037844386,0.5000000000000001,2,0,0.5980877153833009,Reforzar stock próximo mes,1503029.3936023242,748029.3936023242
1014,BANDA 9133X MEDIO JUEGO INCOLBEST (A/C MARCA AGRALE 2002-2003 TIPO Buseta y buseton UBIC Del) / (A/C MARCA AGRALE 1992-2012 TIPO TOTAL PASAJEROS AGRALE UBIC Del) // (A/C MARCA AGRALE 1992-2012 TIPO TOTAL PASAJEROS AGRALE UBIC Tras) // (A/C MARCA AGRALE 2,2025-11-01,21.5,2449500.0,112625.0,23,2025,11,2313020.5,627500.0,2996028.0,4082070.44,3306000.0,2568532.813333333,2548686.24,0.9442827107572974,3.1135153092103742,14.711394888307264,11.631827873894528,-0.5000000000000004,0.8660254037844384,2,0,0.5917408053525045,Reforzar stock próximo mes,2106023.5824929276,206996.91750707245
1014,BANDA 9133X MEDIO JUEGO INCOLBEST (A/C MARCA AGRALE 2002-2003 TIPO Buseta y buseton UBIC Del) / (A/C MARCA AGRALE 1992-2012 TIPO TOTAL PASAJEROS AGRALE UBIC Del) // (A/C MARCA AGRALE 1992-2012 TIPO TOTAL PASAJEROS AGRALE UBIC Tras) // (A/C MARCA AGRALE 2,2025-12-01,41.5,2313020.5,97058.45875,28,2025,12,2403191.9699999997,2449500.0,627500.0,2996028.0,2599019.0,2024342.6666666667,2405936.24,1.0389842934811861,3.7495040759303713,14.65406523645788,11.483079046496101,-2.4492935982947064e-16,1.0,2,0,0.43766699063673875,Mantener stock,1943235.4818986487,459956.4881013511
1014,BANDA 9133X MEDIO JUEGO INCOLBEST (A/C MARCA AGRALE 2002-2003 TIPO Buseta y buseton UBIC Del) / (A/C MARCA AGRALE 1992-2012 TIPO TOTAL PASAJEROS AGRALE UBIC Del) // (A/C MARCA AGRALE 1992-2012 TIPO TOTAL PASAJEROS AGRALE UBIC Tras) // (A/C MARCA AGRALE 2,2026-01-01,25.0,2403191.9699999997,105155.87,19,2026,1,120001.5,2313020.5,2449500.0,627500.0,1681500.0,1796673.5,2358269.8233333337,0.0499342131207271,3.258096538021482,14.692308815281363,11.56320851423197,0.49999999999999994,0.8660254037844387,2,0,0.3957413651068045,Mantener stock,455709.02369156707,335707.52369156707
